id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kelompok_pengeluaran;kode_bulan;bulan;inflasi;satuan;tahun;Cluster
681;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;1.82;PERSEN;2024;5
682;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;3.95;PERSEN;2024;5
683;32;JAWA BARAT;3213;KABUPATEN SUBANG;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;3.16;PERSEN;2024;5
684;32;JAWA BARAT;3213;KABUPATEN SUBANG;PAKAIAN DAN ALAS KAKI;7;JULI;-1.15;PERSEN;2024;5
685;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;1.9;PERSEN;2024;5
686;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;0.14;PERSEN;2024;5
687;32;JAWA BARAT;3213;KABUPATEN SUBANG;KESEHATAN;7;JULI;1.95;PERSEN;2024;5
688;32;JAWA BARAT;3213;KABUPATEN SUBANG;TRANSPORTASI;7;JULI;0.95;PERSEN;2024;5
689;32;JAWA BARAT;3213;KABUPATEN SUBANG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;-0.67;PERSEN;2024;5
690;32;JAWA BARAT;3213;KABUPATEN SUBANG;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;0.84;PERSEN;2024;5
691;32;JAWA BARAT;3213;KABUPATEN SUBANG;PENDIDIKAN;7;JULI;0.61;PERSEN;2024;5
692;32;JAWA BARAT;3213;KABUPATEN SUBANG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;1.85;PERSEN;2024;5
693;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;10.03;PERSEN;2024;5
694;32;JAWA BARAT;3271;KOTA BOGOR;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;2.93;PERSEN;2024;0
695;32;JAWA BARAT;3271;KOTA BOGOR;PAKAIAN DAN ALAS KAKI;7;JULI;1.12;PERSEN;2024;0
696;32;JAWA BARAT;3271;KOTA BOGOR;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;2.39;PERSEN;2024;0
697;32;JAWA BARAT;3271;KOTA BOGOR;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;0.38;PERSEN;2024;0
698;32;JAWA BARAT;3271;KOTA BOGOR;KESEHATAN;7;JULI;1.76;PERSEN;2024;0
699;32;JAWA BARAT;3271;KOTA BOGOR;TRANSPORTASI;7;JULI;2.3;PERSEN;2024;0
700;32;JAWA BARAT;3271;KOTA BOGOR;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;0.5;PERSEN;2024;0
701;32;JAWA BARAT;3271;KOTA BOGOR;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;1.17;PERSEN;2024;0
702;32;JAWA BARAT;3271;KOTA BOGOR;PENDIDIKAN;7;JULI;2.67;PERSEN;2024;0
703;32;JAWA BARAT;3271;KOTA BOGOR;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;0.48;PERSEN;2024;0
704;32;JAWA BARAT;3271;KOTA BOGOR;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;6.78;PERSEN;2024;0
705;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;3.7;PERSEN;2024;0
706;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;7;JULI;1.13;PERSEN;2024;0
707;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;0.21;PERSEN;2024;0
708;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;0.18;PERSEN;2024;0
709;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;7;JULI;3.37;PERSEN;2024;0
710;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;7;JULI;0.5;PERSEN;2024;0
711;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;-1.68;PERSEN;2024;0
712;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;3.32;PERSEN;2024;0
713;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;7;JULI;0.33;PERSEN;2024;0
714;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;1.51;PERSEN;2024;0
715;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;6.78;PERSEN;2024;0
716;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;3.65;PERSEN;2024;0
717;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;7;JULI;1.36;PERSEN;2024;0
718;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;0.06;PERSEN;2024;0
719;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;-0.06;PERSEN;2024;0
720;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;7;JULI;3.9;PERSEN;2024;0
721;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;7;JULI;0.6;PERSEN;2024;0
722;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;-0.19;PERSEN;2024;0
723;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;0.63;PERSEN;2024;0
724;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;7;JULI;0.78;PERSEN;2024;0
725;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;2.46;PERSEN;2024;0
726;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;7.53;PERSEN;2024;0
727;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;1.52;PERSEN;2024;0
728;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;7;JULI;1.68;PERSEN;2024;0
729;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;0.66;PERSEN;2024;0
730;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;0.7;PERSEN;2024;0
731;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;7;JULI;0.01;PERSEN;2024;0
732;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;7;JULI;0.81;PERSEN;2024;0
733;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;0.11;PERSEN;2024;0
734;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;1.36;PERSEN;2024;0
735;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;7;JULI;0.0;PERSEN;2024;0
736;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;0.83;PERSEN;2024;0
737;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;2.33;PERSEN;2024;0
738;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;6.62;PERSEN;2024;0
739;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;7;JULI;0.98;PERSEN;2024;0
740;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;-0.62;PERSEN;2024;0
741;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;0.18;PERSEN;2024;0
742;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;7;JULI;1.38;PERSEN;2024;0
743;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;7;JULI;1.2;PERSEN;2024;0
744;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;0.19;PERSEN;2024;0
745;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;8.55;PERSEN;2024;0
746;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;7;JULI;2.15;PERSEN;2024;0
747;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;1.41;PERSEN;2024;0
748;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;9.28;PERSEN;2024;4
749;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;1.97;PERSEN;2024;0
750;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;7;JULI;0.89;PERSEN;2024;0
751;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;0.99;PERSEN;2024;0
752;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;2.83;PERSEN;2024;0
753;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;7;JULI;2.23;PERSEN;2024;0
754;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;7;JULI;1.92;PERSEN;2024;0
755;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;-0.79;PERSEN;2024;0
756;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;3.94;PERSEN;2024;0
757;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;7;JULI;1.21;PERSEN;2024;0
758;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;2.16;PERSEN;2024;0
759;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;7.85;PERSEN;2024;0
760;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;4.35;PERSEN;2024;0
761;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PAKAIAN DAN ALAS KAKI;7;JULI;0.75;PERSEN;2024;0
762;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;-0.4;PERSEN;2024;0
763;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;0.09;PERSEN;2024;0
764;32;JAWA BARAT;3278;KOTA TASIKMALAYA;KESEHATAN;7;JULI;0.63;PERSEN;2024;0
765;32;JAWA BARAT;3278;KOTA TASIKMALAYA;TRANSPORTASI;7;JULI;1.23;PERSEN;2024;0
766;32;JAWA BARAT;3278;KOTA TASIKMALAYA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;-0.64;PERSEN;2024;0
767;32;JAWA BARAT;3278;KOTA TASIKMALAYA;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;2.84;PERSEN;2024;0
768;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENDIDIKAN;7;JULI;2.28;PERSEN;2024;0
769;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;0.56;PERSEN;2024;0
770;32;JAWA BARAT;3278;KOTA TASIKMALAYA;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;4.6;PERSEN;2024;0
771;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;2.34;PERSEN;2024;5
772;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;3.35;PERSEN;2024;5
773;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;0.56;PERSEN;2024;5
774;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;2.57;PERSEN;2024;5
775;32;JAWA BARAT;3204;KABUPATEN BANDUNG;KESEHATAN;8;AGUSTUS;3.73;PERSEN;2024;5
776;32;JAWA BARAT;3204;KABUPATEN BANDUNG;TRANSPORTASI;8;AGUSTUS;0.1;PERSEN;2024;5
777;32;JAWA BARAT;3204;KABUPATEN BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;-0.88;PERSEN;2024;5
778;32;JAWA BARAT;3204;KABUPATEN BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;1.96;PERSEN;2024;5
779;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PENDIDIKAN;8;AGUSTUS;2.11;PERSEN;2024;5
780;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;4.01;PERSEN;2024;5
781;32;JAWA BARAT;3204;KABUPATEN BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;6.79;PERSEN;2024;5
782;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;2.96;PERSEN;2024;5
783;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;4.58;PERSEN;2024;5
784;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;0.5;PERSEN;2024;5
785;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;-0.27;PERSEN;2024;5
786;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;KESEHATAN;8;AGUSTUS;2.93;PERSEN;2024;5
787;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;TRANSPORTASI;8;AGUSTUS;1.2;PERSEN;2024;5
788;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;-0.62;PERSEN;2024;5
789;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;1.04;PERSEN;2024;5
790;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PENDIDIKAN;8;AGUSTUS;1.24;PERSEN;2024;5
791;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;2.01;PERSEN;2024;5
792;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;4.18;PERSEN;2024;5
793;32;JAWA BARAT;3213;KABUPATEN SUBANG;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;4.3;PERSEN;2024;5
794;32;JAWA BARAT;3213;KABUPATEN SUBANG;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;-1.04;PERSEN;2024;5
795;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;2.09;PERSEN;2024;5
796;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;0.99;PERSEN;2024;5
797;32;JAWA BARAT;3213;KABUPATEN SUBANG;KESEHATAN;8;AGUSTUS;1.95;PERSEN;2024;5
798;32;JAWA BARAT;3213;KABUPATEN SUBANG;TRANSPORTASI;8;AGUSTUS;1.4;PERSEN;2024;5
799;32;JAWA BARAT;3213;KABUPATEN SUBANG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;-0.67;PERSEN;2024;5
800;32;JAWA BARAT;3213;KABUPATEN SUBANG;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;1.43;PERSEN;2024;5
801;32;JAWA BARAT;3213;KABUPATEN SUBANG;PENDIDIKAN;8;AGUSTUS;0.61;PERSEN;2024;5
802;32;JAWA BARAT;3213;KABUPATEN SUBANG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;2.55;PERSEN;2024;5
803;32;JAWA BARAT;3213;KABUPATEN SUBANG;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;10.49;PERSEN;2024;5
804;32;JAWA BARAT;3271;KOTA BOGOR;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;3.16;PERSEN;2024;0
805;32;JAWA BARAT;3271;KOTA BOGOR;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;1.77;PERSEN;2024;0
806;32;JAWA BARAT;3271;KOTA BOGOR;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;2.33;PERSEN;2024;0
807;32;JAWA BARAT;3271;KOTA BOGOR;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;0.41;PERSEN;2024;0
808;32;JAWA BARAT;3271;KOTA BOGOR;KESEHATAN;8;AGUSTUS;1.75;PERSEN;2024;0
809;32;JAWA BARAT;3271;KOTA BOGOR;TRANSPORTASI;8;AGUSTUS;2.22;PERSEN;2024;0
810;32;JAWA BARAT;3271;KOTA BOGOR;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;0.58;PERSEN;2024;0
811;32;JAWA BARAT;3271;KOTA BOGOR;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;1.1;PERSEN;2024;0
812;32;JAWA BARAT;3271;KOTA BOGOR;PENDIDIKAN;8;AGUSTUS;4.38;PERSEN;2024;0
813;32;JAWA BARAT;3271;KOTA BOGOR;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;0.43;PERSEN;2024;0
814;32;JAWA BARAT;3271;KOTA BOGOR;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;7.26;PERSEN;2024;0
815;32;JAWA BARAT;3272;KOTA SUKABUMI;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;3.57;PERSEN;2024;0
816;32;JAWA BARAT;3272;KOTA SUKABUMI;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;0.96;PERSEN;2024;0
817;32;JAWA BARAT;3272;KOTA SUKABUMI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;0.35;PERSEN;2024;0
818;32;JAWA BARAT;3272;KOTA SUKABUMI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;-0.07;PERSEN;2024;0
819;32;JAWA BARAT;3272;KOTA SUKABUMI;KESEHATAN;8;AGUSTUS;3.37;PERSEN;2024;0
820;32;JAWA BARAT;3272;KOTA SUKABUMI;TRANSPORTASI;8;AGUSTUS;0.7;PERSEN;2024;0
821;32;JAWA BARAT;3272;KOTA SUKABUMI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;-1.68;PERSEN;2024;0
822;32;JAWA BARAT;3272;KOTA SUKABUMI;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;3.22;PERSEN;2024;0
823;32;JAWA BARAT;3272;KOTA SUKABUMI;PENDIDIKAN;8;AGUSTUS;0.54;PERSEN;2024;0
824;32;JAWA BARAT;3272;KOTA SUKABUMI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;1.51;PERSEN;2024;0
825;32;JAWA BARAT;3272;KOTA SUKABUMI;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;7.12;PERSEN;2024;0
826;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;3.66;PERSEN;2024;0
827;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;1.26;PERSEN;2024;0
828;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;0.36;PERSEN;2024;0
829;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;-0.21;PERSEN;2024;0
830;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;8;AGUSTUS;3.86;PERSEN;2024;0
831;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;8;AGUSTUS;1.07;PERSEN;2024;0
832;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;-0.12;PERSEN;2024;0
833;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;0.57;PERSEN;2024;0
834;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;8;AGUSTUS;0.93;PERSEN;2024;0
835;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;2.45;PERSEN;2024;0
836;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;8.37;PERSEN;2024;0
837;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;1.62;PERSEN;2024;0
838;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;2.5;PERSEN;2024;0
839;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;0.4;PERSEN;2024;0
840;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;0.77;PERSEN;2024;0
841;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;8;AGUSTUS;0.23;PERSEN;2024;0
842;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;8;AGUSTUS;1.14;PERSEN;2024;0
843;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;0.11;PERSEN;2024;0
844;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;1.44;PERSEN;2024;0
845;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;8;AGUSTUS;0.76;PERSEN;2024;0
846;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;1.16;PERSEN;2024;0
847;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;2.8;PERSEN;2024;0
848;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;2.74;PERSEN;2024;0
849;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;0.9;PERSEN;2024;0
850;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;0.87;PERSEN;2024;0
851;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;2.66;PERSEN;2024;0
852;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;8;AGUSTUS;2.34;PERSEN;2024;0
853;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;8;AGUSTUS;2.16;PERSEN;2024;0
854;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;-0.84;PERSEN;2024;0
855;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;4.17;PERSEN;2024;0
856;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;8;AGUSTUS;1.43;PERSEN;2024;0
857;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;2.67;PERSEN;2024;0
858;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;8.54;PERSEN;2024;0
859;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;2.74;PERSEN;2024;0
860;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;0.9;PERSEN;2024;0
861;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;0.87;PERSEN;2024;0
862;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;2.66;PERSEN;2024;0
863;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;8;AGUSTUS;2.34;PERSEN;2024;0
